Gene_names,GO_IDs,GO_terms
RAD57,GO:0003677,DNA binding
RAD57,GO:0005524,ATP binding
RAD57,GO:0006281,DNA repair
RAD57,GO:0006310,DNA recombination
RAD57,GO:0061982,meiosis I cell cycle process
RAD57,GO:0140664,ATP-dependent DNA damage sensor activity
AIM2,GO:0016787,hydrolase activity
BRX1,GO:0006364,rRNA processing
BRX1,GO:0019843,rRNA binding
OST6,GO:0005789,endoplasmic reticulum membrane
OST6,GO:0016740,transferase activity
IRA2,GO:0007165,signal transduction
IRA2,GO:0043087,regulation of GTPase activity
NPL3,GO:0003723,RNA binding
NPL3,GO:1990904,ribonucleoprotein complex
DIF1,GO:0005634,nucleus
DIF1,GO:0005737,cytoplasm
REC8,GO:0005634,nucleus
ARC19,GO:0005737,cytoplasm
ARC19,GO:0005885,Arp2/3 protein complex
ARC19,GO:0030041,actin filament polymerization
ARC19,GO:0034314,Arp2/3 complex-mediated actin nucleation
IMD3,GO:0003938,IMP dehydrogenase activity
IMD3,GO:0006164,purine nucleotide biosynthetic process
BRE4,GO:0016020,membrane
ORM1,GO:0005789,endoplasmic reticulum membrane
FMP48,GO:0004672,protein kinase activity
FMP48,GO:0005524,ATP binding
FMP48,GO:0006468,protein phosphorylation
RPL26B,GO:0003723,RNA binding
RPL26B,GO:0003735,structural constituent of ribosome
RPL26B,GO:0006412,translation
RPL26B,GO:0015934,large ribosomal subunit
RPL26B,GO:0016020,membrane
YPD1,GO:0000160,phosphorelay signal transduction system
YPD1,GO:0009927,histidine phosphotransfer kinase activity
YPD1,GO:0043424,protein histidine kinase binding
JLP1,GO:0051213,dioxygenase activity
GEX1,GO:0016020,membrane
GEX1,GO:0022857,transmembrane transporter activity
POP1,GO:0000172,ribonuclease MRP complex
POP1,GO:0001682,tRNA 5'-leader removal
POP1,GO:0005655,nucleolar ribonuclease P complex
NUP2,GO:0005643,nuclear pore
NUP2,GO:0015031,protein transport
NUP2,GO:0046907,intracellular transport
NUP2,GO:0051028,mRNA transport
CAT2,GO:0016746,acyltransferase activity
LHS1,GO:0005524,ATP binding
LHS1,GO:0140662,ATP-dependent protein folding chaperone
ALD4,GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"
RSR1,GO:0003924,GTPase activity
RSR1,GO:0005525,GTP binding
RSR1,GO:0005886,plasma membrane
RSR1,GO:0007165,signal transduction
RPL12B,GO:0003735,structural constituent of ribosome
RPL12B,GO:0005840,ribosome
RPL12B,GO:0006412,translation
RPL12B,GO:1990904,ribonucleoprotein complex
DAS2,GO:0005524,ATP binding
DAS2,GO:0016301,kinase activity
DAS2,GO:0016310,phosphorylation
GDE1,GO:0005737,cytoplasm
GDE1,GO:0006629,lipid metabolic process
GDE1,GO:0008081,phosphoric diester hydrolase activity
CST26,GO:0006644,phospholipid metabolic process
CST26,GO:0016020,membrane
CST26,GO:0016746,acyltransferase activity
HGT1,GO:0008643,carbohydrate transport
HGT1,GO:0016020,membrane
HGT1,GO:0022857,transmembrane transporter activity
HMT1,GO:0016274,protein-arginine N-methyltransferase activity
HMT1,GO:0018216,peptidyl-arginine methylation
MRM1,GO:0003723,RNA binding
MRM1,GO:0005737,cytoplasm
MRM1,GO:0006396,RNA processing
MRM1,GO:0008173,RNA methyltransferase activity
MXR1,GO:0008113,peptide-methionine (S)-S-oxide reductase activity
PUT4,GO:0006865,amino acid transport
PUT4,GO:0016020,membrane
PUT4,GO:0055085,transmembrane transport
PIR1,GO:0005199,structural constituent of cell wall
SAP155,GO:0019903,protein phosphatase binding
SAP155,GO:0043666,regulation of phosphoprotein phosphatase activity
LEU4,GO:0003852,2-isopropylmalate synthase activity
LEU4,GO:0009098,leucine biosynthetic process
RPS14,GO:0003735,structural constituent of ribosome
RPS14,GO:0005840,ribosome
RPS14,GO:0006412,translation
RPS14,GO:1990904,ribonucleoprotein complex
RPC19,GO:0003677,DNA binding
RPC19,GO:0003899,DNA-directed 5'-3' RNA polymerase activity
RPC19,GO:0006351,DNA-templated transcription
RPC19,GO:0046983,protein dimerization activity
RPC19,GO:0055029,nuclear DNA-directed RNA polymerase complex
SSQ1,GO:0005524,ATP binding
SSQ1,GO:0140662,ATP-dependent protein folding chaperone
GRX8,GO:0016491,oxidoreductase activity
GRX8,GO:0070887,cellular response to chemical stimulus
ABF2,GO:0003677,DNA binding
ABF2,GO:0005634,nucleus
ERG25,GO:0005506,iron ion binding
ERG25,GO:0008610,lipid biosynthetic process
ERG25,GO:0016020,membrane
ERG25,GO:0016491,oxidoreductase activity
ERG25,GO:0044255,cellular lipid metabolic process
BNA3,GO:0009058,biosynthetic process
BNA3,GO:0016740,transferase activity
BNA3,GO:0030170,pyridoxal phosphate binding
ORC6,GO:0003677,DNA binding
ORC6,GO:0005664,nuclear origin of replication recognition complex
ORC6,GO:0006260,DNA replication
TAF7,GO:0003743,translation initiation factor activity
TAF7,GO:0005669,transcription factor TFIID complex
TAF7,GO:0006367,transcription initiation at RNA polymerase II promoter
ESBP6,GO:0016020,membrane
ESBP6,GO:0022857,transmembrane transporter activity
PPS1,GO:0004725,protein tyrosine phosphatase activity
PPS1,GO:0006470,protein dephosphorylation
PPS1,GO:0008138,protein tyrosine/serine/threonine phosphatase activity
NRK1,GO:0016301,kinase activity
NRK1,GO:0016310,phosphorylation
NDT80,GO:0003677,DNA binding
NDT80,GO:0003700,DNA-binding transcription factor activity
NDT80,GO:0005634,nucleus
PWP1,GO:0006364,rRNA processing
SSH1,GO:0015031,protein transport
SSH1,GO:0016020,membrane
PRP9,GO:0000398,"mRNA splicing, via spliceosome"
PRP9,GO:0003723,RNA binding
PRP9,GO:0005681,spliceosomal complex
PRP9,GO:0008270,zinc ion binding
INP54,GO:0016791,phosphatase activity
INP54,GO:0046855,obsolete inositol phosphate dephosphorylation
INP54,GO:0046856,phosphatidylinositol dephosphorylation
TEA1,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
TEA1,GO:0003677,DNA binding
TEA1,GO:0008270,zinc ion binding
TRM112,GO:0008168,methyltransferase activity
TRM112,GO:0032259,methylation
TRM112,GO:0046982,protein heterodimerization activity
GIP4,GO:0005737,cytoplasm
GIP4,GO:0008157,protein phosphatase 1 binding
GIP4,GO:0019888,protein phosphatase regulator activity
MBF1,GO:0003677,DNA binding
TAD3,GO:0006139,nucleobase-containing compound metabolic process
TAD3,GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
SNC2,GO:0016020,membrane
SNC2,GO:0016192,vesicle-mediated transport
HUT1,GO:0008643,carbohydrate transport
HUT1,GO:0016020,membrane
HUT1,GO:0055085,transmembrane transport
HSP82,GO:0005524,ATP binding
HSP82,GO:0016887,ATP hydrolysis activity
HSP82,GO:0051082,unfolded protein binding
HSP82,GO:0140662,ATP-dependent protein folding chaperone
PEP7,GO:0046872,metal ion binding
RAG1,GO:0008643,carbohydrate transport
RAG1,GO:0016020,membrane
RAG1,GO:0022857,transmembrane transporter activity
RGT1,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
RGT1,GO:0008270,zinc ion binding
IST3,GO:0000398,"mRNA splicing, via spliceosome"
IST3,GO:0003723,RNA binding
GCD7,GO:0003743,translation initiation factor activity
ETP1,GO:0008270,zinc ion binding
ROG1,GO:0016042,lipid catabolic process
RIC1,GO:0006886,intracellular protein transport
RIC1,GO:0016020,membrane
RIC1,GO:0034066,Ric1-Rgp1 guanyl-nucleotide exchange factor complex
SEC3,GO:0000145,exocyst
SEC3,GO:0006887,exocytosis
SMF3,GO:0016020,membrane
SMF3,GO:0046873,metal ion transmembrane transporter activity
HAK1,GO:0015079,potassium ion transmembrane transporter activity
HAK1,GO:0016020,membrane
ACAD11,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors"
ACAD11,GO:0050660,flavin adenine dinucleotide binding
TFA1,GO:0003743,translation initiation factor activity
TFA1,GO:0006367,transcription initiation at RNA polymerase II promoter
BET1,GO:0005794,Golgi apparatus
BET1,GO:0015031,protein transport
BET1,GO:0016020,membrane
NAS2,GO:0000502,proteasome complex
NAS2,GO:0070682,proteasome regulatory particle assembly
AIM7,GO:0003779,actin binding
AIM7,GO:0005634,nucleus
AIM7,GO:0005737,cytoplasm
AIM7,GO:0071846,actin filament debranching
AIM7,GO:0071933,Arp2/3 complex binding
APM1,GO:0006886,intracellular protein transport
APM1,GO:0016192,vesicle-mediated transport
APM1,GO:0030131,clathrin adaptor complex
RIM4,GO:0003723,RNA binding
MF(ALPHA)1,GO:0000750,pheromone-dependent signal transduction involved in conjugation with cellular fusion
MF(ALPHA)1,GO:0000772,mating pheromone activity
MF(ALPHA)1,GO:0005576,extracellular region
MF(ALPHA)1,GO:0007618,mating
GUP1,GO:0016020,membrane
PET127,GO:0000959,mitochondrial RNA metabolic process
PET127,GO:0005739,mitochondrion
TIF4632,GO:0003723,RNA binding
TIF4632,GO:0003743,translation initiation factor activity
rplC,GO:0003735,structural constituent of ribosome
rplC,GO:0005840,ribosome
rplC,GO:0006412,translation
rplC,GO:1990904,ribonucleoprotein complex
JAC1,GO:0001671,ATPase activator activity
JAC1,GO:0044571,[2Fe-2S] cluster assembly
JAC1,GO:0051087,protein-folding chaperone binding
JAC1,GO:0051259,protein complex oligomerization
EHD3,GO:0003860,3-hydroxyisobutyryl-CoA hydrolase activity
DDC1,GO:0000725,recombinational repair
DDC1,GO:0030896,checkpoint clamp complex
DDC1,GO:0031573,mitotic intra-S DNA damage checkpoint signaling
DDC1,GO:0051321,meiotic cell cycle
SWI1,GO:0003677,DNA binding
SKS1,GO:0004674,protein serine/threonine kinase activity
SKS1,GO:0005524,ATP binding
SKS1,GO:0006468,protein phosphorylation
ECM7,GO:0005886,plasma membrane
SEC39,GO:0005783,endoplasmic reticulum
SEC39,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
SEC39,GO:0015031,protein transport
SHE4,GO:0005737,cytoplasm
NOP4,GO:0003723,RNA binding
DFG16,GO:0016020,membrane
DNAJA2,GO:0006457,protein folding
DNAJA2,GO:0030544,Hsp70 protein binding
DNAJA2,GO:0046872,metal ion binding
DNAJA2,GO:0051082,unfolded protein binding
CLB2,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity
CLB2,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity
CLB2,GO:0044772,mitotic cell cycle phase transition
TMA64,GO:0001731,formation of translation preinitiation complex
TMA64,GO:0003723,RNA binding
TMA64,GO:0003743,translation initiation factor activity
PDE1,GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity"
PDE1,GO:0006198,cAMP catabolic process
CAX4,GO:0005789,endoplasmic reticulum membrane
CAX4,GO:0006487,protein N-linked glycosylation
CAX4,GO:0006629,lipid metabolic process
CAX4,GO:0047874,dolichyldiphosphatase activity
KSP1,GO:0004672,protein kinase activity
KSP1,GO:0005524,ATP binding
KSP1,GO:0006468,protein phosphorylation
RPN12,GO:0005838,proteasome regulatory particle
RPN12,GO:0006508,proteolysis
COQ1,GO:0008299,isoprenoid biosynthetic process
COQ1,GO:0016740,transferase activity
SNL1,GO:0051087,protein-folding chaperone binding
MSP1,GO:0005524,ATP binding
MSP1,GO:0016887,ATP hydrolysis activity
APC2,GO:0044265,obsolete cellular macromolecule catabolic process
YJU3,GO:0016787,hydrolase activity
MNN2,GO:0000030,mannosyltransferase activity
MNN2,GO:0006486,protein glycosylation
ZRT2,GO:0005385,zinc ion transmembrane transporter activity
ZRT2,GO:0016020,membrane
AVO1,GO:0031932,TORC2 complex
PTK2,GO:0004672,protein kinase activity
PTK2,GO:0005524,ATP binding
PTK2,GO:0006468,protein phosphorylation
LEU3,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
LEU3,GO:0008270,zinc ion binding
GET4,GO:0045048,protein insertion into ER membrane
SAM3,GO:0006865,amino acid transport
SAM3,GO:0016020,membrane
SAM3,GO:0022857,transmembrane transporter activity
MGA2,GO:0016020,membrane
ATP3,GO:0045261,"proton-transporting ATP synthase complex, catalytic core F(1)"
ATP3,GO:0046933,"proton-transporting ATP synthase activity, rotational mechanism"
RKM5,GO:0006479,protein methylation
RED1,GO:0007131,reciprocal meiotic recombination
SWD2,GO:0005634,nucleus
NRM1,GO:0005634,nucleus
NRM1,GO:0005737,cytoplasm
MRP49,GO:0003735,structural constituent of ribosome
MRP49,GO:0005739,mitochondrion
MRP49,GO:0005840,ribosome
MRP49,GO:1990904,ribonucleoprotein complex
SPE4,GO:0006596,polyamine biosynthetic process
SPE4,GO:0016740,transferase activity
RRT12,GO:0004252,serine-type endopeptidase activity
RRT12,GO:0006508,proteolysis
RRT12,GO:0110165,cellular anatomical entity
RPS22,GO:0003735,structural constituent of ribosome
RPS22,GO:0005840,ribosome
RPS22,GO:0006412,translation
RPS22,GO:1990904,ribonucleoprotein complex
CDC13,GO:0000723,telomere maintenance
CDC13,GO:0000781,"chromosome, telomeric region"
CDC13,GO:0003677,DNA binding
CDC13,GO:0051301,cell division
SEC7,GO:0005085,guanyl-nucleotide exchange factor activity
SEC7,GO:0005794,Golgi apparatus
SEC7,GO:0015031,protein transport
SEC7,GO:0032012,regulation of ARF protein signal transduction
ROM2,GO:0005085,guanyl-nucleotide exchange factor activity
ROM2,GO:0035556,intracellular signal transduction
ROM2,GO:0110165,cellular anatomical entity
PCL2,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity
PCL2,GO:0000307,cyclin-dependent protein kinase holoenzyme complex
PCL2,GO:0019901,protein kinase binding
SEN15,GO:0000214,tRNA-intron endonuclease complex
SEN15,GO:0000379,tRNA-type intron splice site recognition and cleavage
SEN15,GO:0003676,nucleic acid binding
SEN15,GO:0004519,endonuclease activity
RPP1B,GO:0003735,structural constituent of ribosome
RPP1B,GO:0005840,ribosome
RPP1B,GO:0006414,translational elongation
RPP1B,GO:1990904,ribonucleoprotein complex
MAS1,GO:0004222,metalloendopeptidase activity
MAS1,GO:0006508,proteolysis
MAS1,GO:0046872,metal ion binding
BUR6,GO:0005634,nucleus
BUR6,GO:0046982,protein heterodimerization activity
ubi3,GO:0003735,structural constituent of ribosome
ubi3,GO:0005840,ribosome
ubi3,GO:0006412,translation
ubi3,GO:1990904,ribonucleoprotein complex
PDR5,GO:0005524,ATP binding
PDR5,GO:0016020,membrane
PDR5,GO:0016887,ATP hydrolysis activity
PDR5,GO:0140359,ABC-type transporter activity
PDR5,GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane
CBS2,GO:0016491,oxidoreductase activity
PBA1,GO:0000502,proteasome complex
PBA1,GO:0043248,proteasome assembly
dpp1,GO:0006644,phospholipid metabolic process
dpp1,GO:0016020,membrane
TRS33,GO:0016236,macroautophagy
TRS33,GO:0043087,regulation of GTPase activity
TRS33,GO:0048193,Golgi vesicle transport
TRS33,GO:0051649,establishment of localization in cell
RTM1,GO:0016020,membrane
SEO1,GO:0016020,membrane
SEO1,GO:0022857,transmembrane transporter activity
RBD2,GO:0004252,serine-type endopeptidase activity
RBD2,GO:0016020,membrane
MRP1,GO:0004784,superoxide dismutase activity
MRP1,GO:0005840,ribosome
MRP1,GO:0046872,metal ion binding
RDI1,GO:0005094,Rho GDP-dissociation inhibitor activity
RDI1,GO:0005737,cytoplasm
RDI1,GO:0007266,Rho protein signal transduction
IQG1,GO:0016043,cellular component organization
IQG1,GO:0110165,cellular anatomical entity
CPR6,GO:0000413,protein peptidyl-prolyl isomerization
CPR6,GO:0003755,peptidyl-prolyl cis-trans isomerase activity
CPR6,GO:0006457,protein folding
YCG1,GO:0000796,condensin complex
YCG1,GO:0007076,mitotic chromosome condensation
YCG1,GO:0051301,cell division
YPK3,GO:0004674,protein serine/threonine kinase activity
YPK3,GO:0005524,ATP binding
YPK3,GO:0006468,protein phosphorylation
KHT2,GO:0016020,membrane
KHT2,GO:0022857,transmembrane transporter activity
FLX1,GO:0006862,nucleotide transport
FLX1,GO:0016020,membrane
FLX1,GO:0055085,transmembrane transport
TAO3,GO:0000902,cell morphogenesis
PAC2,GO:0005874,microtubule
BUD7,GO:0006893,Golgi to plasma membrane transport
BUD7,GO:0015031,protein transport
BUD7,GO:0034044,exomer complex
REB1,GO:0003677,DNA binding
KNS1,GO:0004672,protein kinase activity
KNS1,GO:0005524,ATP binding
KNS1,GO:0006468,protein phosphorylation
FMP52,GO:0005741,mitochondrial outer membrane
CWC26,GO:0005681,spliceosomal complex
IRC22,GO:0016020,membrane
VTC4,GO:0005774,vacuolar membrane
LEU4,GO:0003852,2-isopropylmalate synthase activity
LEU4,GO:0009098,leucine biosynthetic process
engD,GO:0005524,ATP binding
engD,GO:0005525,GTP binding
engD,GO:0016887,ATP hydrolysis activity
PET20,GO:0005739,mitochondrion
PDS5,GO:0005634,nucleus
PDS5,GO:0007064,mitotic sister chromatid cohesion
PDS5,GO:0051301,cell division
PYD2,GO:0005737,cytoplasm
PYD2,GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
PYD2,GO:0046483,heterocycle metabolic process
PYD2,GO:1901360,organic cyclic compound metabolic process
ARA2,GO:0045290,D-arabinose 1-dehydrogenase [NAD(P)+] activity
RGD2,GO:0005096,GTPase activator activity
RGD2,GO:0035556,intracellular signal transduction
IXR1,GO:0003677,DNA binding
IXR1,GO:0005634,nucleus
NNF2,GO:0005634,nucleus
NNF2,GO:0016020,membrane
NEM1,GO:0016020,membrane
NEM1,GO:0016791,phosphatase activity
BUD20,GO:0003676,nucleic acid binding
BUD20,GO:0008270,zinc ion binding
BUD20,GO:1990904,ribonucleoprotein complex
PRP31,GO:0000244,spliceosomal tri-snRNP complex assembly
PRP31,GO:0046540,U4/U6 x U5 tri-snRNP complex
CTP1,GO:0005743,mitochondrial inner membrane
CTP1,GO:0055085,transmembrane transport
SPC3,GO:0005787,signal peptidase complex
SPC3,GO:0006465,signal peptide processing
VPS45,GO:0016192,vesicle-mediated transport
FMP46,GO:0005739,mitochondrion
FMP46,GO:0016491,oxidoreductase activity
YPT1,GO:0003924,GTPase activity
YPT1,GO:0005525,GTP binding
MDR1,GO:0005509,calcium ion binding
AGE2,GO:0005096,GTPase activator activity
AGE2,GO:0006355,regulation of DNA-templated transcription
AGE2,GO:0043565,sequence-specific DNA binding
NIT2,GO:0006807,nitrogen compound metabolic process
NIT2,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
ulp2,GO:0006508,proteolysis
ulp2,GO:0008234,cysteine-type peptidase activity
ulp2,GO:0019783,ubiquitin-like protein peptidase activity
UBC9,GO:0005524,ATP binding
UBC9,GO:0016740,transferase activity
UBC9,GO:0070647,protein modification by small protein conjugation or removal
MRN1,GO:0003723,RNA binding
TSR1,GO:0005730,nucleolus
TSR1,GO:0042254,ribosome biogenesis
MAD1,GO:0005634,nucleus
MAD1,GO:0007094,mitotic spindle assembly checkpoint signaling
AXL1,GO:0006508,proteolysis
AXL1,GO:0008237,metallopeptidase activity
AXL1,GO:0046872,metal ion binding
NAB3,GO:0003723,RNA binding
LPE10,GO:0005743,mitochondrial inner membrane
LPE10,GO:0006811,monoatomic ion transport
PHB2,GO:0005743,mitochondrial inner membrane
TRS20,GO:0005794,Golgi apparatus
TRS20,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
VPS25,GO:0000814,ESCRT II complex
VPS25,GO:0015031,protein transport
VPS25,GO:0071985,multivesicular body sorting pathway
PEX28,GO:0005778,peroxisomal membrane
PEX28,GO:0007031,peroxisome organization
IMP3,GO:0003735,structural constituent of ribosome
IMP3,GO:0010467,gene expression
IMP3,GO:0015935,small ribosomal subunit
IMP3,GO:0019843,rRNA binding
IMP4,GO:0006364,rRNA processing
IMP4,GO:0042134,rRNA primary transcript binding
IMP4,GO:1990904,ribonucleoprotein complex
GPI1,GO:0006506,GPI anchor biosynthetic process
GPI1,GO:0016020,membrane
GPI1,GO:0016757,glycosyltransferase activity
EDE1,GO:0005509,calcium ion binding
EDE1,GO:0016043,cellular component organization
UBC7,GO:0005524,ATP binding
UBC7,GO:0016740,transferase activity
UBC7,GO:0070647,protein modification by small protein conjugation or removal
MRPL3,GO:0003725,double-stranded RNA binding
