Gene_names,GO_terms,GO_names
KLMA_50457,GO:0006508,proteolysis
KLMA_50457,GO:0008237,metallopeptidase activity
KLMA_50457,GO:0046872,metal ion binding
KLMA_60364,GO:0003723,RNA binding
KLMA_40360,GO:0005743,mitochondrial inner membrane
KLMA_40360,GO:0006811,monoatomic ion transport
KLMA_60052,GO:0005743,mitochondrial inner membrane
KLMA_50462,GO:0005794,Golgi apparatus
KLMA_50462,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
KLMA_70084,GO:0000814,ESCRT II complex
KLMA_70084,GO:0015031,protein transport
KLMA_70084,GO:0071985,multivesicular body sorting pathway
KLMA_60057,GO:0005778,peroxisomal membrane
KLMA_60057,GO:0007031,peroxisome organization
KLMA_70089,GO:0016020,membrane
KLMA_60062,GO:0003735,structural constituent of ribosome
KLMA_60062,GO:0010467,gene expression
KLMA_60062,GO:0015935,small ribosomal subunit
KLMA_60062,GO:0019843,rRNA binding
KLMA_40375,GO:0006364,rRNA processing
KLMA_40375,GO:0042134,rRNA primary transcript binding
KLMA_40375,GO:1990904,ribonucleoprotein complex
KLMA_60067,GO:0006506,GPI anchor biosynthetic process
KLMA_60067,GO:0016020,membrane
KLMA_60067,GO:0016757,glycosyltransferase activity
KLMA_70099,GO:0005509,calcium ion binding
KLMA_70099,GO:0016043,cellular component organization
KLMA_40380,GO:0005524,ATP binding
KLMA_40380,GO:0016740,transferase activity
KLMA_40380,GO:0070647,protein modification by small protein conjugation or removal
KLMA_60072,GO:0005525,GTP binding
KLMA_40385,GO:0003725,double-stranded RNA binding
KLMA_40385,GO:0004525,ribonuclease III activity
KLMA_40385,GO:0005840,ribosome
KLMA_40385,GO:0006364,rRNA processing
KLMA_70104,GO:0000041,transition metal ion transport
KLMA_70104,GO:0000293,ferric-chelate reductase activity
KLMA_70104,GO:0016020,membrane
KLMA_60389,GO:0016491,oxidoreductase activity
KLMA_60077,GO:0015035,protein-disulfide reductase activity
KLMA_50482,GO:0016020,membrane
KLMA_60394,GO:0016020,membrane
KLMA_60082,GO:0005737,cytoplasm
KLMA_60082,GO:0019509,L-methionine salvage from methylthioadenosine
KLMA_60082,GO:0046872,metal ion binding
KLMA_40395,GO:0004674,protein serine/threonine kinase activity
KLMA_40395,GO:0005524,ATP binding
KLMA_40395,GO:0006468,protein phosphorylation
KLMA_50487,GO:0005730,nucleolus
KLMA_60399,GO:0005737,cytoplasm
KLMA_60399,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
KLMA_60399,GO:0045721,negative regulation of gluconeogenesis
KLMA_60399,GO:0046872,metal ion binding
KLMA_60399,GO:0061630,ubiquitin protein ligase activity
KLMA_70119,GO:0016020,membrane
KLMA_50492,GO:0016301,kinase activity
KLMA_50492,GO:0016310,phosphorylation
KLMA_50492,GO:0016773,"phosphotransferase activity, alcohol group as acceptor"
KLMA_50497,GO:0003729,mRNA binding
KLMA_50497,GO:0046872,metal ion binding
KLMA_60097,GO:0046983,protein dimerization activity
KLMA_40410,GO:0030145,manganese ion binding
KLMA_40410,GO:0070006,metalloaminopeptidase activity
KLMA_70129,GO:0110165,cellular anatomical entity
KLMA_50502,GO:0000428,DNA-directed RNA polymerase complex
KLMA_60414,GO:0016020,membrane
KLMA_60414,GO:0022857,transmembrane transporter activity
KLMA_40415,GO:0004672,protein kinase activity
KLMA_40415,GO:0005524,ATP binding
KLMA_40415,GO:0006468,protein phosphorylation
KLMA_60107,GO:0051603,proteolysis involved in protein catabolic process
KLMA_50507,GO:0016020,membrane
KLMA_50507,GO:0055085,transmembrane transport
KLMA_70139,GO:0004555,"alpha,alpha-trehalase activity"
KLMA_70139,GO:0005975,carbohydrate metabolic process
KLMA_40425,GO:0005739,mitochondrion
KLMA_40425,GO:0006996,organelle organization
KLMA_60112,GO:0003700,DNA-binding transcription factor activity
KLMA_60112,GO:0005634,nucleus
KLMA_50512,GO:0000500,RNA polymerase I upstream activating factor complex
KLMA_50512,GO:0003743,translation initiation factor activity
KLMA_50512,GO:0042790,nucleolar large rRNA transcription by RNA polymerase I
KLMA_60424,GO:0004672,protein kinase activity
KLMA_60424,GO:0005524,ATP binding
KLMA_60424,GO:0006468,protein phosphorylation
KLMA_40430,GO:0003676,nucleic acid binding
KLMA_40430,GO:0003724,RNA helicase activity
KLMA_40430,GO:0005524,ATP binding
KLMA_40430,GO:0016787,hydrolase activity
KLMA_70149,GO:0003735,structural constituent of ribosome
KLMA_70149,GO:0005840,ribosome
KLMA_70149,GO:0006412,translation
KLMA_70149,GO:1990904,ribonucleoprotein complex
KLMA_60127,GO:0016480,negative regulation of transcription by RNA polymerase III
KLMA_70159,GO:0003873,6-phosphofructo-2-kinase activity
KLMA_70159,GO:0005524,ATP binding
KLMA_70159,GO:0006000,fructose metabolic process
KLMA_70159,GO:0006003,"fructose 2,6-bisphosphate metabolic process"
KLMA_60439,GO:0006631,fatty acid metabolic process
KLMA_60439,GO:0016746,acyltransferase activity
KLMA_60137,GO:0005739,mitochondrion
KLMA_60137,GO:0016020,membrane
KLMA_60142,GO:0005789,endoplasmic reticulum membrane
KLMA_60142,GO:0034599,cellular response to oxidative stress
KLMA_70169,GO:0016020,membrane
KLMA_60444,GO:0004672,protein kinase activity
KLMA_60444,GO:0005524,ATP binding
KLMA_60444,GO:0006468,protein phosphorylation
KLMA_60147,GO:0005680,anaphase-promoting complex
KLMA_60147,GO:0030071,regulation of mitotic metaphase/anaphase transition
KLMA_60147,GO:0031145,anaphase-promoting complex-dependent catabolic process
KLMA_60449,GO:0003723,RNA binding
KLMA_60449,GO:0005634,nucleus
KLMA_60449,GO:0006396,RNA processing
KLMA_60449,GO:1990904,ribonucleoprotein complex
KLMA_60152,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
KLMA_60152,GO:0003677,DNA binding
KLMA_60152,GO:0008270,zinc ion binding
KLMA_40460,GO:0005634,nucleus
KLMA_60157,GO:0005634,nucleus
KLMA_60157,GO:0045292,"mRNA cis splicing, via spliceosome"
KLMA_40465,GO:0005524,ATP binding
KLMA_40465,GO:0016887,ATP hydrolysis activity
KLMA_60162,GO:0003824,catalytic activity
KLMA_60459,GO:0005741,mitochondrial outer membrane
KLMA_60459,GO:0008320,protein transmembrane transporter activity
KLMA_60459,GO:0015288,porin activity
KLMA_60459,GO:0030150,protein import into mitochondrial matrix
KLMA_60459,GO:0046930,pore complex
KLMA_50557,GO:0005737,cytoplasm
KLMA_50557,GO:0015031,protein transport
KLMA_60172,GO:0005634,nucleus
KLMA_70194,GO:0036211,protein modification process
KLMA_50562,GO:0005743,mitochondrial inner membrane
KLMA_50562,GO:0005758,mitochondrial intermembrane space
KLMA_50567,GO:0005524,ATP binding
KLMA_50567,GO:0005832,chaperonin-containing T-complex
KLMA_50567,GO:0016887,ATP hydrolysis activity
KLMA_50567,GO:0051082,unfolded protein binding
KLMA_50567,GO:0051086,chaperone mediated protein folding independent of cofactor
KLMA_50567,GO:0140662,ATP-dependent protein folding chaperone
KLMA_60474,GO:0005634,nucleus
KLMA_60474,GO:0005737,cytoplasm
KLMA_60474,GO:0016435,rRNA (guanine) methyltransferase activity
KLMA_60474,GO:0070476,rRNA (guanine-N7)-methylation
KLMA_70204,GO:0005085,guanyl-nucleotide exchange factor activity
KLMA_70204,GO:0032012,regulation of ARF protein signal transduction
KLMA_40490,GO:0005634,nucleus
KLMA_40490,GO:0006325,chromatin organization
KLMA_50572,GO:0046872,metal ion binding
KLMA_40495,GO:0005739,mitochondrion
KLMA_40495,GO:0016872,intramolecular lyase activity
KLMA_70209,GO:0005783,endoplasmic reticulum
KLMA_70209,GO:0006869,lipid transport
KLMA_70209,GO:0008289,lipid binding
KLMA_70209,GO:0016020,membrane
KLMA_60484,GO:0005524,ATP binding
KLMA_60484,GO:0016887,ATP hydrolysis activity
KLMA_60484,GO:0051301,cell division
KLMA_40500,GO:0005634,nucleus
KLMA_70214,GO:0006865,amino acid transport
KLMA_70214,GO:0016020,membrane
KLMA_70214,GO:0055085,transmembrane transport
KLMA_60197,GO:0006364,rRNA processing
KLMA_60197,GO:0030688,"preribosome, small subunit precursor"
KLMA_60489,GO:0016020,membrane
KLMA_40510,GO:0003824,catalytic activity
KLMA_40510,GO:0019346,transsulfuration
KLMA_40510,GO:0030170,pyridoxal phosphate binding
KLMA_60494,GO:0006511,ubiquitin-dependent protein catabolic process
KLMA_60494,GO:0031461,cullin-RING ubiquitin ligase complex
KLMA_60494,GO:0031625,ubiquitin protein ligase binding
KLMA_60494,GO:0051301,cell division
KLMA_40515,GO:0016020,membrane
KLMA_50592,GO:0005524,ATP binding
KLMA_50592,GO:0140662,ATP-dependent protein folding chaperone
KLMA_70229,GO:0003677,DNA binding
KLMA_70229,GO:0005634,nucleus
KLMA_60212,GO:0003924,GTPase activity
KLMA_60212,GO:0005525,GTP binding
KLMA_70234,GO:0008541,"proteasome regulatory particle, lid subcomplex"
KLMA_70234,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
KLMA_50597,GO:0005789,endoplasmic reticulum membrane
KLMA_50597,GO:0016740,transferase activity
KLMA_60217,GO:0046983,protein dimerization activity
KLMA_70239,GO:0005524,ATP binding
KLMA_70239,GO:0006298,mismatch repair
KLMA_70239,GO:0030983,mismatched DNA binding
KLMA_70239,GO:0140664,ATP-dependent DNA damage sensor activity
KLMA_60222,GO:0008483,transaminase activity
KLMA_50602,GO:0031011,Ino80 complex
KLMA_60232,GO:0003723,RNA binding
KLMA_50612,GO:0006629,lipid metabolic process
KLMA_50612,GO:0008081,phosphoric diester hydrolase activity
KLMA_50612,GO:0016020,membrane
KLMA_70254,GO:0008289,lipid binding
KLMA_70254,GO:0051179,localization
KLMA_40550,GO:0003682,chromatin binding
KLMA_40550,GO:0006355,regulation of DNA-templated transcription
KLMA_40550,GO:0046872,metal ion binding
KLMA_50622,GO:0000178,exosome (RNase complex)
KLMA_50622,GO:0003723,RNA binding
KLMA_50622,GO:0005737,cytoplasm
KLMA_50622,GO:0006396,RNA processing
KLMA_60504,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
KLMA_60504,GO:0003735,structural constituent of ribosome
KLMA_60504,GO:0006412,translation
KLMA_60504,GO:0022625,cytosolic large ribosomal subunit
KLMA_60247,GO:0005758,mitochondrial intermembrane space
KLMA_40555,GO:0005524,ATP binding
KLMA_40555,GO:0005525,GTP binding
KLMA_40555,GO:0005730,nucleolus
KLMA_40555,GO:0016887,ATP hydrolysis activity
KLMA_40555,GO:0042254,ribosome biogenesis
KLMA_50627,GO:0016020,membrane
KLMA_60509,GO:0005758,mitochondrial intermembrane space
KLMA_60509,GO:0033617,mitochondrial cytochrome c oxidase assembly
KLMA_70269,GO:0003735,structural constituent of ribosome
KLMA_70269,GO:0005840,ribosome
KLMA_70269,GO:0006412,translation
KLMA_70269,GO:1990904,ribonucleoprotein complex
KLMA_40565,GO:0005524,ATP binding
KLMA_40565,GO:0016779,nucleotidyltransferase activity
KLMA_40565,GO:0046872,metal ion binding
KLMA_60514,GO:0016874,ligase activity
KLMA_60514,GO:0036211,protein modification process
KLMA_60262,GO:0106035,protein maturation by [4Fe-4S] cluster transfer
KLMA_70279,GO:0005524,ATP binding
KLMA_70279,GO:0016020,membrane
KLMA_70279,GO:0016887,ATP hydrolysis activity
KLMA_60267,GO:0005634,nucleus
KLMA_70284,GO:0006364,rRNA processing
KLMA_60272,GO:0000030,mannosyltransferase activity
KLMA_60272,GO:0006486,protein glycosylation
KLMA_50632,GO:0005096,GTPase activator activity
KLMA_50632,GO:0007165,signal transduction
KLMA_50632,GO:0046872,metal ion binding
KLMA_60282,GO:0001522,pseudouridine synthesis
KLMA_60282,GO:0003723,RNA binding
KLMA_60282,GO:0009982,pseudouridine synthase activity
KLMA_60282,GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
KLMA_70299,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups"
KLMA_60287,GO:0016020,membrane
KLMA_60549,GO:0003955,NAD(P)H dehydrogenase (quinone) activity
KLMA_60549,GO:0010181,FMN binding
KLMA_60554,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific"
KLMA_60554,GO:0005634,nucleus
KLMA_60554,GO:0008270,zinc ion binding
KLMA_60554,GO:0045944,positive regulation of transcription by RNA polymerase II
KLMA_50637,GO:0016020,membrane
KLMA_50637,GO:0022857,transmembrane transporter activity
KLMA_40600,GO:0008168,methyltransferase activity
KLMA_40600,GO:0032259,methylation
KLMA_70309,GO:0003677,DNA binding
KLMA_70309,GO:0005634,nucleus
KLMA_70002,GO:0006796,phosphate-containing compound metabolic process
KLMA_70002,GO:0008484,sulfuric ester hydrolase activity
KLMA_70002,GO:0019637,organophosphate metabolic process
KLMA_60005,GO:0016020,membrane
KLMA_60005,GO:0022857,transmembrane transporter activity
KLMA_70007,GO:0016020,membrane
KLMA_70007,GO:0022857,transmembrane transporter activity
KLMA_70012,GO:0016491,oxidoreductase activity
KLMA_70012,GO:0046872,metal ion binding
KLMA_70319,GO:0016020,membrane
KLMA_60015,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
KLMA_60015,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum"
KLMA_60015,GO:0070939,Dsl1/NZR complex
KLMA_70324,GO:0003700,DNA-binding transcription factor activity
KLMA_60020,GO:0016020,membrane
KLMA_70027,GO:0005737,cytoplasm
KLMA_70027,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport
KLMA_70027,GO:0016020,membrane
KLMA_60025,GO:0005634,nucleus
KLMA_60025,GO:0005737,cytoplasm
KLMA_70329,GO:0016575,histone deacetylation
KLMA_70032,GO:0016020,membrane
KLMA_60035,GO:0004672,protein kinase activity
KLMA_60035,GO:0005524,ATP binding
KLMA_60035,GO:0006468,protein phosphorylation
KLMA_70037,GO:0003735,structural constituent of ribosome
KLMA_70037,GO:0005840,ribosome
KLMA_70037,GO:0006412,translation
KLMA_70037,GO:1990904,ribonucleoprotein complex
KLMA_60040,GO:0016020,membrane
KLMA_50005,GO:0016740,transferase activity
KLMA_70042,GO:0016020,membrane
KLMA_70344,GO:0016020,membrane
KLMA_60337,GO:0008641,ubiquitin-like modifier activating enzyme activity
KLMA_60050,GO:0006629,lipid metabolic process
KLMA_60050,GO:0008081,phosphoric diester hydrolase activity
KLMA_70349,GO:0003935,GTP cyclohydrolase II activity
KLMA_70349,GO:0005525,GTP binding
KLMA_70349,GO:0009231,riboflavin biosynthetic process
KLMA_60342,GO:0006886,intracellular protein transport
KLMA_60342,GO:0016192,vesicle-mediated transport
KLMA_60342,GO:0030131,clathrin adaptor complex
KLMA_50020,GO:0006811,monoatomic ion transport
KLMA_50020,GO:0016020,membrane
KLMA_50020,GO:0016491,oxidoreductase activity
KLMA_60060,GO:0003676,nucleic acid binding
KLMA_60065,GO:0005049,nuclear export signal receptor activity
KLMA_60065,GO:0005634,nucleus
KLMA_60065,GO:0006611,protein export from nucleus
KLMA_60065,GO:0031267,small GTPase binding
KLMA_60065,GO:0051170,import into nucleus
KLMA_50025,GO:0005778,peroxisomal membrane
KLMA_50025,GO:0016559,peroxisome fission
KLMA_70067,GO:0006508,proteolysis
KLMA_70067,GO:0008237,metallopeptidase activity
KLMA_70067,GO:0046872,metal ion binding
KLMA_60070,GO:0006811,monoatomic ion transport
KLMA_60070,GO:0016020,membrane
KLMA_60070,GO:0016491,oxidoreductase activity
KLMA_50030,GO:0005096,GTPase activator activity
KLMA_50030,GO:0007165,signal transduction
KLMA_50030,GO:0035091,phosphatidylinositol binding
KLMA_60357,GO:0003951,NAD+ kinase activity
KLMA_60357,GO:0006741,NADP biosynthetic process
KLMA_60357,GO:0016310,phosphorylation
KLMA_60357,GO:0019674,NAD metabolic process
KLMA_70364,GO:0046983,protein dimerization activity
KLMA_60362,GO:0004672,protein kinase activity
KLMA_60362,GO:0005524,ATP binding
KLMA_60362,GO:0006468,protein phosphorylation
KLMA_50040,GO:0016020,membrane
KLMA_50040,GO:0055085,transmembrane transport
KLMA_60085,GO:0016301,kinase activity
KLMA_60085,GO:0016310,phosphorylation
KLMA_50045,GO:0005634,nucleus
KLMA_60367,GO:0016020,membrane
KLMA_70092,GO:0005634,nucleus
KLMA_70092,GO:0005737,cytoplasm
KLMA_70092,GO:0010499,proteasomal ubiquitin-independent protein catabolic process
KLMA_70092,GO:0019774,"proteasome core complex, beta-subunit complex"
KLMA_70092,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process
KLMA_70379,GO:0006998,nuclear envelope organization
KLMA_70379,GO:0031965,nuclear membrane
KLMA_70379,GO:0055088,lipid homeostasis
KLMA_70097,GO:0003723,RNA binding
KLMA_70097,GO:0003735,structural constituent of ribosome
KLMA_70097,GO:0005840,ribosome
KLMA_70097,GO:0006412,translation
KLMA_70097,GO:1990904,ribonucleoprotein complex
KLMA_50055,GO:0005737,cytoplasm
KLMA_50055,GO:0043231,intracellular membrane-bounded organelle
KLMA_50055,GO:0045324,late endosome to vacuole transport
KLMA_60377,GO:0003697,single-stranded DNA binding
KLMA_60377,GO:0004520,DNA endonuclease activity
KLMA_60377,GO:0005634,nucleus
KLMA_60377,GO:0006302,double-strand break repair
KLMA_70384,GO:0016020,membrane
KLMA_70384,GO:0022857,transmembrane transporter activity
KLMA_70102,GO:0004438,phosphatidylinositol-3-phosphate phosphatase activity
KLMA_70102,GO:0016311,dephosphorylation
KLMA_50060,GO:0006886,intracellular protein transport
KLMA_60110,GO:0003677,DNA binding
KLMA_60110,GO:0004386,helicase activity
KLMA_60110,GO:0005524,ATP binding
KLMA_60110,GO:0016787,hydrolase activity
KLMA_50065,GO:0005774,vacuolar membrane
KLMA_70394,GO:0030695,GTPase regulator activity
KLMA_70394,GO:0046872,metal ion binding
KLMA_60387,GO:0004674,protein serine/threonine kinase activity
KLMA_60387,GO:0005524,ATP binding
KLMA_60387,GO:0006468,protein phosphorylation
KLMA_70112,GO:0003677,DNA binding
KLMA_60115,GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
KLMA_60115,GO:0019408,dolichol biosynthetic process
KLMA_50070,GO:0005739,mitochondrion
KLMA_50070,GO:0005840,ribosome
KLMA_50070,GO:1990904,ribonucleoprotein complex
KLMA_60120,GO:0005739,mitochondrion
KLMA_60120,GO:0016020,membrane
KLMA_70399,GO:0006402,mRNA catabolic process
KLMA_70399,GO:0030014,CCR4-NOT complex
KLMA_50075,GO:0003735,structural constituent of ribosome
KLMA_50075,GO:0005840,ribosome
KLMA_50075,GO:0006412,translation
KLMA_50075,GO:1990904,ribonucleoprotein complex
KLMA_70404,GO:0003824,catalytic activity
KLMA_50080,GO:0004181,metallocarboxypeptidase activity
KLMA_50080,GO:0006508,proteolysis
KLMA_50080,GO:0046872,metal ion binding
KLMA_70132,GO:0046872,metal ion binding
KLMA_50085,GO:0005730,nucleolus
KLMA_50085,GO:0006364,rRNA processing
KLMA_60135,GO:0016740,transferase activity
KLMA_70137,GO:0006886,intracellular protein transport
KLMA_70137,GO:0016192,vesicle-mediated transport
KLMA_70137,GO:0030121,AP-1 adaptor complex
KLMA_50090,GO:0005096,GTPase activator activity
KLMA_50090,GO:0007165,signal transduction
KLMA_70419,GO:0042274,ribosomal small subunit biogenesis
KLMA_60145,GO:0008318,protein prenyltransferase activity
KLMA_60145,GO:0018342,protein prenylation
KLMA_60417,GO:0004497,monooxygenase activity
KLMA_60417,GO:0005506,iron ion binding
KLMA_60417,GO:0008202,steroid metabolic process
KLMA_60417,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
KLMA_60417,GO:0020037,heme binding
KLMA_70147,GO:0005096,GTPase activator activity
KLMA_70424,GO:0005774,vacuolar membrane
KLMA_60150,GO:0003677,DNA binding
KLMA_60150,GO:0004386,helicase activity
KLMA_60150,GO:0005524,ATP binding
KLMA_50100,GO:0000278,mitotic cell cycle
KLMA_50100,GO:0000776,kinetochore
